date,Close,LA,Close_ADR,LA_ADR,Volume_ADR,SMA10,DIF12-26,MACD9,OSC,BIAS5,BIAS10,BIAS20,AR10,Oscillators,5-10MA-Osc,CCI14,CCI28,CCI42,PYS12,PYS24,BR10,MTM10,MA10,ACC10,ATR14,RSI 6,RSI 12,BBand width,RC12,"ERC(12, 12)",9-25MI,HL-Osc,TRIX9,TRIX15,0,ADX10,ADX10,"K(9,3)",J,WA/D,VHF10,Volume,MA5,MA10,MA20,MA60,PVC10,VRC12,OBV,EMV,EMVA10,MFI6,VR10,VA-Osc,FinMaintanR,TAIEXClose,LegalPerson5,LegalPerson10,2303Close,SecurityAssetRate,SecurityBalance,BalanceFinance,BuyAndSellSuper,SecurityTrader5,SecurityTrader10,MainForce5,MainForces10,Volatility
2019/5/13,250.5,0,39.8133,0,8314005,258.7,1.78,3.74,-1.97,-0.03,-0.03,-0.04,0.73,42.36,-1.6,-140.87,-43.33,-4.72,0.17,0.42,0.44,-9.5,-4.65,-17.5,4.36,0.26,0.39,0.06,-0.07,-0.01,24.82,-30.77,0.01,0.22,20.93,33.74,30.58,0.14,-0.03,53.5,0.51,29318,26788,29830,32399,28027,-0.02,-0.22,8398,-8.06,-0.74,15.55,0.3,-16287.78,1.67,10558.29,-1777,20639150,12.95,0.15,1347,9260,378,-4514,1637965,7110,11624,0.22
2019/5/14,248.5,1,38.1029,1,11046001,257.6,0.84,3.16,-2.33,-0.02,-0.04,-0.05,0.76,40.4,-3.3,-165.07,-63.56,-21.87,0.17,0.38,0.32,-11,-6.15,-15,4.64,0.23,0.37,0.07,-0.07,-0.02,25.02,8.33,-0.05,0.19,18.18,39.17,31.19,0.15,0.06,51,0.55,45621,30775,31127,33817,28285,0.47,0.25,-37223,-4.93,-1.23,14.67,0.29,7603.5,1.65,10519.25,-3344,20635806,13,0.11,1029,9482,2351,-4133,1633832,19378,23511,0.22
2019/5/15,249,0,39.0139,0,7107844,256.6,0.21,2.57,-2.36,-0.01,-0.03,-0.04,0.79,39.16,-4.5,-123.4,-52.61,-14.68,0.25,0.42,0.44,-10,-7.35,-12,4.71,0.25,0.38,0.08,-0.04,-0.02,25.19,100,-0.11,0.16,19,36.09,31.17,0.17,0.13,51.5,0.55,37223,33039,30805,34667,28428,0.21,-0.28,0,2.01,-0.97,19.24,0.53,-37223,1.66,10560.71,-10420,20623488,12.9,0.1,969,9865,4126,-5202,1628630,12854,18056,0.22
2019/5/16,247,0,39.0139,0,5347893,255.4,-0.47,1.96,-2.44,-0.01,-0.03,-0.05,0.8,37.04,-5.2,-136.44,-67.95,-28.7,0.25,0.42,0.3,-12,-8.3,-9.5,4.82,0.22,0.35,0.09,-0.05,-0.03,25.35,14.29,-0.17,0.12,17.47,40.07,31.98,0.15,0.1,49,0.56,30332,32272,31101,34231,28540,-0.02,-0.07,-30332,-3.17,-1.47,18.94,0.43,-12999.43,1.64,10474.61,-9484,20615304,12.95,0.1,959,9919,2522,-3077,1625553,11804,14881,0.2
2019/5/17,241.5,0,38.6049,0,9214675,253.05,-1.32,1.31,-2.63,-0.02,-0.05,-0.07,0.51,34.29,-5.75,-144.9,-87.73,-47.12,0.25,0.42,0.13,-23.5,-10.7,-24,4.64,0.15,0.29,0.1,-0.07,-0.03,25.65,26.67,-0.24,0.08,14.67,43.27,33.72,0.1,0,41.5,0.67,40007,36500,32081,33805,28833,0.25,-0.01,-70339,-4.69,-2.27,18.57,0.24,-40007,1.61,10384.11,-9926,20603652,13,0.09,877,9991,770,-7770,1617783,13101,20871,0.21
2019/5/20,238,0,37.415,0,11270975,250.95,-2.3,0.58,-2.89,-0.03,-0.05,-0.07,0.48,31.71,-6.15,-152.96,-110.07,-68.72,0.25,0.38,0.34,-21,-12.25,-15.5,4.75,0.12,0.26,0.12,-0.08,-0.04,25.95,30,-0.31,0.04,13.11,46.11,35.92,0.07,-0.05,36.5,0.84,47098,40056,33422,33775,29316,0.41,0.72,-117437,-5.04,-2.56,16.46,0.23,-47098,1.59,10398.41,-11118,20592673,12.75,0.11,1120,10076,5017,-6925,1610858,14831,21756,0.21
2019/5/21,234,1,35.937,1,13979652,248.1,-3.45,-0.22,-3.23,-0.03,-0.06,-0.08,0.44,29.85,-6.2,-162.54,-135.27,-94.4,0.17,0.33,0.13,-28.5,-14.75,-25,4.96,0.1,0.23,0.13,-0.12,-0.05,26.18,-36.36,-0.39,-0.01,11.6,52.31,38.7,0.06,-0.02,32.5,0.88,82873,47507,39141,36671,30390,1.12,1.74,-200310,-2.64,-3.13,13.57,0.11,-11839,1.58,10464.5,-33988,20558869,12.95,0.07,811,11459,1万,-17543,1593315,35868,53411,0.21
2019/5/22,238,0,36.5319,0,11806402,245.9,-4,-0.98,-3.03,-0.01,-0.03,-0.06,0.52,30.21,-6.2,-103.38,-106.83,-74.65,0.25,0.33,0.38,-22,-16.15,-14,5.14,0.28,0.32,0.12,-0.08,-0.06,26.45,100,-0.45,-0.05,19.16,45.45,38.9,0.11,0.12,36.5,0.73,36289,47320,40180,37172,30463,-0.1,0.08,-164021,5.17,-2.58,27.22,0.22,0,1.61,10457.22,-7038,20553079,13,0.08,883,10599,6701,1463,1594778,13605,12142,0.22
2019/5/23,230,1,36.1601,0,12217584,243.25,-4.96,-1.78,-3.18,-0.03,-0.05,-0.09,0.52,27.95,-6.95,-122.51,-136.32,-105.47,0.17,0.29,0.23,-26.5,-17.55,-14,5.29,0.19,0.26,0.13,-0.12,-0.07,26.57,-56.25,-0.51,-0.1,16.25,48.99,40.03,0.07,0.03,28.5,0.73,62259,53705,42989,38416,30934,0.45,1.42,-226280,-3.51,-2.65,12.17,0.21,-62259,1.57,10308.37,-25457,20529738,12.85,0.07,838,11401,8520,-16578,1578200,13387,29965,0.24
2019/5/24,233,0,35.3886,1,14709113,240.95,-5.52,-2.52,-3,-0.01,-0.03,-0.07,0.63,27.61,-6.35,-93.44,-121.69,-97.51,0.25,0.33,0.28,-23,-18.7,-11.5,5.07,0.29,0.31,0.12,-0.1,-0.07,26.65,100,-0.56,-0.14,15.95,45.17,40.81,0.09,0.09,31.5,0.54,38227,53349,44925,38499,31204,-0.15,0.48,-188053,0.26,-2.46,24.21,0.33,19113.5,1.59,10328.28,-14514,20515553,12.95,0.08,894,11383,2802,-3649,1574551,14302,17951,0.25
2019/5/27,231,0,35.5094,0,10540670,239,-5.94,-3.21,-2.73,-0.01,-0.03,-0.07,0.64,26.45,-5.8,-74.33,-114.21,-94.94,0.25,0.29,0.45,-19.5,-19.7,-10,5.07,0.26,0.29,0.11,-0.1,-0.08,26.52,50,-0.6,-0.18,16.67,41.58,41,0.08,0.06,27.5,0.55,37447,51419,45738,37784,31408,-0.18,0.1,-225500,1.07,-1.55,24.57,0.32,-37447,1.59,10334.13,-16841,20503909,12.8,0.08,923,12034,4579,-7271,1567280,18160,25431,0.24
2019/5/28,230.5,0,35.5094,0,10540670,237.2,-6.29,-3.82,-2.47,-0.01,-0.03,-0.07,0.53,26.1,-4.7,-65.98,-114,-98.35,0.25,0.25,0.56,-18,-20.4,-7,4.96,0.26,0.29,0.11,-0.1,-0.08,26.35,66.67,-0.62,-0.22,16.14,41.31,41.28,0.06,0.02,26,0.58,99322,54709,51108,41117,32653,0.94,4.26,-324822,-0.26,-1.08,21.12,0.28,-99322,1.59,10312.31,-8067,20496090,12.45,0.07,872,12046,1615,-4030,1563250,50423,54453,0.24
2019/5/29,229.5,1,34.9981,1,12484718,235.25,-6.63,-4.39,-2.25,-0.01,-0.02,-0.07,0.61,27.52,-4.45,-63.45,-116.73,-104.04,0.25,0.21,0.37,-19.5,-21.35,-9.5,4.93,0.24,0.28,0.09,-0.08,-0.08,26.26,0,-0.63,-0.26,14.9,45.82,42.25,0.08,0.08,25,0.52,32260,53903,50611,40708,32558,-0.36,0.1,-357082,-2.71,-1.55,24.69,0.17,13825.71,1.58,10301.78,-10278,20486241,12.6,0.09,1090,11838,2400,-1197,1562053,10193,11390,0.24
2019/5/30,231,1,35.0353,1,13042994,233.65,-6.7,-4.85,-1.85,0,-0.01,-0.06,0.67,29.58,-2.65,-43.96,-102.24,-94.11,0.33,0.25,0.45,-16,-21.75,-4,4.82,0.32,0.31,0.07,-0.07,-0.08,26.16,80,-0.63,-0.29,16.34,43.19,42.53,0.14,0.21,27,0.36,40375,49526,51616,41358,32479,-0.22,-0.12,-316707,0.93,-1.14,25.4,0.29,24225,1.6,10382.99,-5223,20478342,12.75,0.09,1051,12185,1591,-3877,1558176,10612,14489,0.24
2019/5/31,235.5,1,35.3607,1,7351714,233.05,-6.34,-5.15,-1.2,0.02,0.01,-0.03,1.23,31.81,-1.55,-15.19,-75.63,-73.69,0.33,0.29,0.77,-6,-20,17.5,4.82,0.5,0.4,0.05,-0.05,-0.08,26.26,100,-0.6,-0.31,27.16,37.03,39.82,0.3,0.57,31.5,0.27,49163,51713,52531,42306,32903,-0.06,0.32,-267544,5.29,-0.15,43.23,0.45,18908.85,1.63,10498.49,-3618,20475650,12.9,0.09,1057,11255,3146,4243,1562419,20469,16226,0.24
2019/6/3,238,0,35.6488,1,9302893,233.05,-5.85,-5.29,-0.56,0.02,0.02,-0.02,1.45,37.54,-0.15,-1.83,-63.08,-65.69,0.42,0.33,0.84,0,-17.9,21,4.86,0.57,0.45,0.05,-0.04,-0.07,26.28,46.15,-0.55,-0.32,25.55,31.97,36.95,0.47,0.88,37.5,0.27,36687,51561,51490,42456,33167,-0.29,0.21,-230857,1.77,0.54,43.05,0.64,31042.85,1.65,10500.07,5750,20478538,13.2,0.1,1098,10881,1205,2227,1564646,14884,12657,0.23
2019/6/4,233,1,36.0857,1,9618285,232.95,-5.59,-5.35,-0.24,0,0,-0.03,1.1,39.42,0.45,-4.54,-65.77,-70.68,0.42,0.33,0.95,-1,-15.15,27.5,4.96,0.42,0.39,0.05,-0.04,-0.06,26.29,0,-0.5,-0.33,22.88,28.63,34.37,0.49,0.78,32.5,0.27,24443,36586,45647,42394,33288,-0.46,-0.39,-255300,0.51,0.85,45,0.79,-24443,1.61,10429.12,-9985,20466133,13,0.08,946,11479,4356,-6272,1558374,6629,12901,0.23
2019/6/5,235,0,36.3088,0,6985615,232.65,-5.22,-5.32,0.1,0,0.01,-0.02,0.78,41.64,1.85,7.82,-55.14,-64.78,0.5,0.38,0.86,-3,-13.25,19,5.07,0.49,0.42,0.05,-0.01,-0.06,26.32,100,-0.45,-0.33,20.5,25.65,32.05,0.56,0.85,34.5,0.28,35902,37314,45609,42894,33510,-0.21,-0.24,-219398,0.56,0.39,74.31,0.78,-17951,1.63,10461.62,-2621,20458911,12.9,0.1,1123,11477,2583,-789,1557585,10069,10858,0.24
2019/6/6,232,1,35.5373,1,8220145,232.85,-5.2,-5.3,0.1,-0.01,0,-0.03,0.86,43.77,1.85,-17.9,-73.09,-82.12,0.5,0.33,1.05,2,-10.4,28.5,4.93,0.4,0.38,0.04,-0.01,-0.05,26.22,-54.55,-0.4,-0.33,18.19,31.99,31.6,0.52,0.65,31.5,0.34,34652,36169,42848,42918,33517,-0.19,-0.58,-254050,-3.79,0.36,73.42,0.88,34652,1.61,10409.2,-12047,20441754,13.05,0.08,930,11676,-744,-8622,1548963,7148,15770,0.24
2019/6/10,240,1,35.7325,1,6233956,233.55,-4.54,-5.15,0.6,0.02,0.03,0.01,0.69,47.46,2.05,37.09,-30.91,-50.21,0.5,0.38,1.44,7,-7.4,30,5.14,0.61,0.51,0.06,0.01,-0.04,26.14,100,-0.34,-0.33,30.81,27.05,29.08,0.68,0.98,39.5,0.35,35522,33441,42577,43751,33711,-0.17,-0.02,-218528,10.06,1.34,72.98,0.87,35522,1.67,10566.47,10212,20449664,13.3,0.1,1067,10644,1982,10777,1559740,19972,9195,0.27
2019/6/11,244.5,1,36.8294,1,8351793,234.9,-3.59,-4.84,1.24,0.03,0.04,0.03,0.98,50.77,2,77.79,-0.5,-27.41,0.58,0.38,1.78,13.5,-4.1,33,5.25,0.69,0.56,0.08,0.06,-0.02,26.24,85.71,-0.26,-0.31,37.97,23.52,28.53,0.76,1.07,45,0.46,34692,33042,42302,44020,33915,-0.18,-0.44,-183836,10.59,2.3,71.22,1.22,19824,1.7,10607.76,6996,20439002,13.4,0.1,967,9768,2090,5711,1565451,13940,8229,0.28
2019/6/12,246,0,37.1454,0,6100708,236.45,-2.64,-4.4,1.76,0.03,0.04,0.04,1.11,53.13,3.05,95.03,15.46,-16.45,0.58,0.42,1.79,15.5,-0.75,33.5,5.11,0.71,0.58,0.09,0.06,-0.01,26.27,66.67,-0.17,-0.29,37.58,21.52,28.39,0.81,1.09,48,0.49,30410,34236,35411,43259,34133,-0.14,-0.2,-153426,4.07,2.73,70.48,2.88,10136.67,1.71,10615.66,4450,20421253,13.55,0.11,1020,9333,1658,3365,1568816,14403,11038,0.28
2019/6/13,240,0,36.6807,0,6163222,237.5,-2.22,-3.96,1.74,0,0.01,0.02,1,52.51,3,58.31,-3.51,-34.74,0.58,0.42,1.46,10.5,2.25,30,4.96,0.53,0.49,0.08,0.04,0,26.34,-33.33,-0.09,-0.26,33.36,24.71,27.04,0.74,0.82,42,0.39,33732,33802,35558,43085,34120,-0.05,-0.1,-187158,-3.85,2.61,67.02,2.83,-33732,1.67,10561.01,-10177,20392253,13.75,0.06,648,10250,-569,-9894,1558922,7699,17593,0.29
2019/6/14,236,0,36.6714,0,6646766,238,-2.21,-3.61,1.4,-0.02,-0.01,0,0.92,51.94,3.3,16.11,-22.9,-52.46,0.58,0.42,1.13,5,4.35,21,4.96,0.44,0.45,0.07,0.02,0,26.33,-12.5,-0.06,-0.24,30.8,30.49,24.39,0.61,0.5,38,0.34,35404,33952,35061,43338,34259,0.01,-0.64,-222562,-4.2,2.1,49.81,1.73,-35404,1.64,10524.67,-9878,20364537,13.7,0.07,801,11310,3013,-9493,1549429,7949,17442,0.29
2019/6/17,233,1,35.1748,0,11281546,237.75,-2.49,-3.39,0.9,-0.03,-0.02,-0.01,0.84,51.77,2.15,-37.83,-41.59,-70.24,0.58,0.42,0.65,-2.5,4.7,3.5,5.07,0.38,0.42,0.08,0.02,0,26.28,-18.18,-0.05,-0.23,27.57,37.77,23.51,0.47,0.21,35,0.35,51692,37186,35314,43922,34877,0.46,0.6,-274254,-4.35,1.14,46.02,0.96,5743.56,1.63,10530.54,-17387,20334880,13.65,0.04,519,12550,-1239,-10314,1539115,18379,28693,0.29
2019/6/18,235.5,1,35.0074,1,6500741,237.5,-2.52,-3.21,0.69,-0.01,-0.01,0,0.87,52.63,0.6,-20.52,-25.87,-59.5,0.58,0.46,0.72,-2.5,4.45,-2.5,5.14,0.45,0.45,0.08,0.02,0.01,26.12,100,-0.05,-0.22,27.19,35.87,22.54,0.43,0.19,37.5,0.35,28798,36007,34525,43007,34973,-0.17,-0.29,-245456,1.3,1.09,44.23,0.92,28798,1.64,10566.74,-2831,20320185,13.25,0,17,12181,-3658,-660,1538455,8102,8762,0.28
2019/6/19,244,1,36.4483,1,12303214,238.6,-1.86,-2.94,1.09,0.03,0.02,0.03,1.02,53.85,-0.9,94.54,23.11,-18.9,0.58,0.46,1.77,11,5.65,12,5.5,0.63,0.55,0.08,0.04,0.01,25.86,100,-0.02,-0.2,38.82,30.15,21.54,0.55,0.57,46,0.33,50234,39972,37104,41376,35352,0.35,0.02,-195222,5.57,1.6,48.04,1.39,50234,1.7,10775.34,16707,20338197,13.65,0,0,10408,6482,11233,1549688,28364,17131,0.31
2019/6/20,245,1,36.6249,1,10217607,239.6,-1.24,-2.6,1.36,0.03,0.02,0.04,1.4,54.85,-0.9,99.06,30.88,-11.86,0.58,0.5,1.21,10,6.95,13,5.64,0.65,0.56,0.08,0.03,0.01,25.72,33.33,0.02,-0.18,38.35,27.56,21.02,0.65,0.79,50,0.33,39717,41169,37485,41547,35630,0.06,0.08,-155505,1.13,1.65,50.06,1.41,30891,1.71,10785.01,4379,20343155,13.4,0,0,10062,6166,3998,1553686,15436,11438,0.3
2019/6/21,248.5,0,37.6567,1,10400416,241.25,-0.44,-2.17,1.73,0.03,0.03,0.05,1.4,56.28,-0.05,133.51,52.38,10.29,0.67,0.54,2.36,16.5,8.4,14.5,5.43,0.7,0.6,0.08,0.07,0.02,25.57,100,0.07,-0.15,41.62,25.65,21.29,0.77,1.02,53.5,0.36,62136,46515,40234,41541,36345,0.54,1.54,-93369,1.61,2.19,68.3,2.33,62136,1.72,10803.77,14393,20352064,13.7,0,0,9556,1688,11227,1564913,28428,17201,0.27
2019/6/24,241,0,37.666,1,12766296,241.35,-0.35,-1.8,1.45,-0.01,0,0.02,1.48,56.31,1.45,25.91,17.56,-22.49,0.58,0.54,0.64,1,7.8,-6,5.57,0.5,0.5,0.08,0.03,0.02,25.21,-76.47,0.1,-0.13,35.08,32.71,19.51,0.71,0.79,46,0.37,43461,44869,41028,41802,36718,0.06,0.21,-136830,-2.88,0.9,66.17,1.5,0,1.67,10779.45,-12707,20337311,13.75,0.02,191,10662,-5767,-13644,1551269,11325,24969,0.27
2019/6/25,238.5,0,38.3848,0,6570962,240.75,-0.46,-1.53,1.08,-0.02,-0.01,0,0.95,57.05,2.65,-8.54,8.74,-30.67,0.58,0.54,0.36,-6,5.85,-19.5,5.54,0.45,0.48,0.08,0.03,0.02,24.96,11.11,0.11,-0.11,32.11,35.59,18.08,0.62,0.56,43,0.39,29735,45057,40532,41417,36820,-0.27,-0.14,-166565,-2.65,-0.42,71.46,1.09,-9911.67,1.65,10706.72,-1301,20336009,13.7,0.03,290,10501,-3803,-4549,1546720,7305,11854,0.27
2019/6/26,234.5,1,37.3671,1,6790520,239.6,-0.85,-1.4,0.55,-0.03,-0.02,-0.01,0.89,56.82,1.9,-64.11,-11.88,-50.36,0.5,0.5,0.15,-11.5,3.15,-27,5.5,0.38,0.43,0.08,-0.02,0.02,24.76,-44.44,0.08,-0.1,29.35,38.26,17.58,0.49,0.27,39,0.36,28770,40764,40368,37889,37066,-0.29,-0.19,-195335,-3.48,-1.18,60.49,0.81,-17262,1.63,10652.55,-13306,20339025,13.8,0.02,253,11827,1163,-11169,1535551,6198,17367,0.28
2019/6/27,240.5,0,37.5207,1,9133326,239.65,-0.77,-1.27,0.5,0,0,0.01,1.29,57.44,0.95,-11.25,15.09,-22.55,0.5,0.54,0.61,0.5,2.15,-10,5.61,0.52,0.5,0.08,-0.02,0.01,24.67,100,0.07,-0.08,34.79,33.31,16.04,0.51,0.4,45,0.36,42008,41222,41196,38377,37249,0.02,0.21,-153327,4.58,-0.34,59.07,1.18,26732.36,1.67,10773.9,11156,20350181,14,0.05,526,10948,-491,5325,1540876,18530,13205,0.29
2019/6/28,239,1,38.0104,0,11375159,239.95,-0.72,-1.16,0.44,0,0,0,1.15,55.43,-1.25,-10.88,16.98,-19.03,0.42,0.5,0.73,3,1.95,-2,5.29,0.49,0.49,0.08,-0.03,0,24.62,28.57,0.06,-0.08,32.46,31.08,14.66,0.47,0.34,42.5,0.39,28085,34412,40464,37762,37128,-0.31,-0.08,-181412,1.25,0.21,56.93,1.23,-12036.43,1.66,10730.83,1642,20450845,13.95,0.05,579,11144,-488,-2707,1538169,7778,10485,0.29
2019/7/1,248.5,1,37.6071,1,7039976,241.5,0.02,-0.92,0.95,0.03,0.03,0.04,1.25,55.23,-1.3,116.43,70.2,33.91,0.5,0.54,3,15.5,3.75,18,5.57,0.65,0.58,0.08,0.04,0.01,24.64,100,0.07,-0.06,40.96,25.18,15.58,0.61,0.72,52,0.3,66371,38994,41932,38623,37815,0.58,0.97,-115041,5.84,1.23,57.72,2.22,26548.4,1.72,10895.46,14956,20465801,14.35,0.12,1182,9538,2781,20128,1558297,29959,9831,0.31
2019/7/2,249,0,39.729,0,11085423,242.85,0.67,-0.61,1.27,0.03,0.03,0.04,1.12,54.46,-0.55,134.96,76.26,42.21,0.58,0.58,2.6,13.5,5.35,16,5.43,0.66,0.59,0.08,0.06,0.02,24.61,60,0.11,-0.04,39.09,24.03,16.4,0.72,0.94,53.5,0.33,26832,38413,41735,38130,37786,-0.36,-0.24,-88209,1.16,1.21,74.21,2.21,5366.4,1.72,10865.12,851,20469342,14.25,0.14,1237,8914,4340,3836,1562133,13573,9737,0.31
2019/7/3,242.5,1,39.1721,0,4446016,242.7,0.7,-0.34,1.04,-0.01,0,0.01,1.09,54.05,1.2,40.54,37.05,10.1,0.58,0.58,0.61,-1.5,4.1,-12.5,5.5,0.5,0.51,0.08,0.04,0.02,24.66,-57.14,0.12,-0.02,34.22,30.82,15.29,0.66,0.72,47,0.34,29550,38569,39667,38385,37504,-0.26,-0.43,-117759,-5.33,0.12,74.1,1.49,-19700,1.68,10743.77,-9476,20463707,14.05,0.1,902,9447,1129,-5457,1556676,9174,14631,0.32
2019/7/4,244,0,38.7209,0,3125012,242.6,0.78,-0.12,0.9,0,0.01,0.01,0.86,54.42,2,43.1,41.78,17,0.58,0.58,0.76,-1,3,-11,5.39,0.53,0.53,0.08,0.04,0.02,24.66,100,0.13,-0.01,32.61,29.37,14.28,0.65,0.67,48.5,0.34,18691,33906,37564,37525,37437,-0.5,-0.35,-99068,0.33,0.04,86.09,1.35,3738.2,1.69,10775.9,-996,20462757,14.15,0.1,932,9302,2383,146,1556822,8495,8349,0.32
2019/7/5,243,0,38.7209,0,3125012,242.05,0.78,0.06,0.72,-0.01,0,0.01,0.82,55.44,3.35,19.1,36.08,15.83,0.5,0.54,0.53,-5.5,0.8,-22,5.25,0.51,0.51,0.07,0,0.02,24.71,28.57,0.13,0,30.39,29.32,13.03,0.62,0.6,46.5,0.36,27317,33752,34082,37158,37339,-0.2,-0.46,-126385,-0.64,-0.18,71.33,0.82,-3902.43,1.68,10785.73,-6019,20457937,14.1,0.09,868,9696,-88,-4519,1552303,10519,15038,0.31
2019/7/8,242.5,0,38.3368,0,3149470,242.2,0.71,0.19,0.52,-0.01,0,0,1.06,55.09,2,-6.2,27.88,13.37,0.42,0.5,1.18,1.5,0.85,0.5,5.39,0.49,0.51,0.07,-0.01,0.01,24.68,33.33,0.13,0.01,27.69,29.67,12.08,0.59,0.54,44.5,0.43,29191,26316,32655,36841,37407,-0.11,-0.27,-155576,-1.54,-0.05,56.98,0.89,3243.44,1.68,10751.22,-8327,20447810,13.95,0.09,874,10134,3457,-5666,1546637,9614,15280,0.29
2019/7/9,242,1,37.7512,1,6772262,242.55,0.61,0.28,0.33,0,0,0,1.33,54.91,0.25,-15.76,21.07,12.61,0.33,0.5,1.33,3.5,1.8,9.5,4.96,0.48,0.5,0.07,-0.03,0.01,24.5,20,0.11,0.02,26.25,28.13,11.21,0.54,0.43,43.5,0.46,16539,24258,31335,35934,37451,-0.47,-0.73,-172115,-0.76,0.14,31.09,0.97,3307.8,1.67,10702.78,-5846,20441964,14,0.09,905,10242,1749,-1638,1544999,7214,8852,0.29
2019/7/10,247,1,38.0872,1,6576968,243.8,0.85,0.39,0.46,0.01,0.01,0.02,1.61,54.2,-0.1,65.01,60.32,40.74,0.42,0.5,2.84,12.5,4.2,24,5,0.62,0.56,0.05,0.02,0.01,24.38,100,0.12,0.03,31.81,25.22,11.25,0.61,0.63,48.5,0.31,23812,23110,30840,35604,37560,-0.23,-0.45,-148303,5.46,1.04,29.47,1.36,23812,1.71,10798.48,729,20438327,14.65,0.11,1091,9591,3151,3868,1548867,10557,6689,0.29
2019/7/11,250,1,39.0857,1,7944982,244.75,1.3,0.57,0.73,0.02,0.02,0.03,1.03,54.41,0.15,148.53,97.87,63.82,0.5,0.54,2.19,9.5,5.1,9,4.96,0.69,0.6,0.06,0.05,0.02,24.25,100,0.13,0.04,36.22,23.59,12.24,0.74,0.93,51.5,0.37,31296,25631,29768,35482,37744,0.05,0.05,-117007,3,0.88,50.68,1.28,31296,1.72,10843.42,8565,20447773,14.95,0.15,1317,8948,7112,10854,1559721,17289,6435,0.28
2019/7/12,250.5,1,39.2681,1,6126560,245.9,1.74,0.81,0.93,0.02,0.02,0.03,1.1,56.97,0.5,147.48,111.27,72.4,0.58,0.54,2.82,11.5,5.95,8.5,4.54,0.7,0.6,0.05,0.07,0.02,24.19,80,0.16,0.05,38.69,22.26,13.71,0.78,0.97,52.5,0.3,23868,24941,29347,34905,37492,-0.19,-0.17,-93139,2.09,0.96,52.56,1.86,-4773.6,1.73,10824.35,8909,20456715,14.6,0.16,1355,8625,-2372,4538,1564259,14733,10195,0.27
2019/7/15,254.5,1,39.5849,1,4695815,246.5,2.27,1.1,1.17,0.02,0.03,0.04,0.97,60.47,2.3,146.67,130.61,84.31,0.58,0.54,1.1,6,5,-9.5,4.57,0.77,0.64,0.07,0.06,0.03,24.17,80,0.19,0.07,39.95,19.78,15.71,0.86,1.08,57.5,0.54,34264,25956,26136,34034,37254,0.31,-0.18,-58875,1.82,0.56,71.87,1.55,34264,1.75,10876.43,5495,20466210,14.9,0.19,1619,8714,860,4921,1569180,13926,9005,0.26
2019/7/16,256,0,40.1514,0,5784301,247.2,2.84,1.45,1.39,0.02,0.04,0.04,1.2,64.29,4.4,151.29,149.82,97.14,0.67,0.54,1.13,7,4.35,-6.5,4.46,0.79,0.66,0.08,0.07,0.04,24.04,66.67,0.24,0.09,41.79,18.41,18.03,0.89,1.09,60,0.58,26141,27876,26067,33901,36895,0,-0.07,-32734,3.44,0.79,89.74,1.54,17427.33,1.75,10886.05,5073,20478067,14,0.19,1758,9122,-1869,3407,1572587,11727,8320,0.26
2019/7/17,252,1,40.1034,0,6529518,248.15,2.99,1.76,1.24,0,0.02,0.03,1.06,65.3,4.45,81.29,108.31,76.39,0.58,0.54,1.44,9.5,5.45,11,4.32,0.6,0.59,0.08,0.01,0.03,23.93,-40,0.26,0.11,37.05,22,18.77,0.84,0.9,56,0.65,34347,29983,26547,33107,37051,0.29,-0.48,-67081,-2.18,1.1,80.14,1.47,-11449,1.72,10828.48,-7171,20472812,13.75,0.17,1563,9462,1764,-5717,1566870,8343,14060,0.25
2019/7/18,254,1,39.969,1,5514566,249.15,3.18,2.04,1.14,0,0.02,0.03,1.31,66.58,4.25,75.71,111.27,80.8,0.58,0.58,1.39,10,6.55,11,4.29,0.65,0.61,0.08,0.02,0.03,23.86,83.33,0.28,0.13,35.62,20.45,19.6,0.84,0.88,58.5,0.64,20909,27906,26768,32166,36962,-0.22,-0.22,-46172,0.72,1.14,79.88,1.49,13939.33,1.73,10799.28,-2198,20477810,13.8,0.17,1672,9741,2862,-920,1565950,8235,9155,0.25
2019/7/19,259,1,41.4667,1,11262042,250.75,3.77,2.39,1.38,0.02,0.03,0.05,1.67,66.33,4.35,144.11,164.3,117.07,0.67,0.63,3.92,16,8.7,21.5,4,0.75,0.66,0.08,0.07,0.04,23.78,100,0.31,0.15,44.45,17.3,22.04,0.86,0.92,63.5,0.65,59880,35108,30025,32053,37337,0.99,1.03,13708,2.34,1.44,82.95,2.75,-59880,1.75,10873.19,23210,20499026,13.8,0.25,2037,8189,-1699,16569,1582519,35035,18466,0.25
2019/7/22,264,0,42.0812,1,11439126,252.9,4.51,2.81,1.7,0.03,0.04,0.07,1.27,66.8,4.1,165.86,181.18,134.47,0.67,0.63,58,21.5,10.7,20,4.18,0.81,0.7,0.09,0.08,0.04,23.66,100,0.35,0.17,46.14,15.41,24.83,0.91,1.01,68.5,0.72,31864,34628,30292,31474,37258,0.05,0.7,45572,1.88,1.78,83.72,4.95,31864,1.78,10944.53,12791,20507853,13.6,0.3,2296,7759,-1775,8623,1591142,18077,9454,0.26
